Timestamp,Conditions,Dew PointC,Events,Gust SpeedKm/h,Humidity,Precipitationmm,Sea Level PressurehPa,TemperatureC,TimeEDT,TimeEST,VisibilityKm,Wind Direction,Wind SpeedKm/h,WindDirDegrees,Time,Hour,Date
03/07/2015 17:50,Clear,15.6,,-,50,,1023.8,26.7,10:53 AM,,16.1,South,14.8,190,17:50,17,03/07/2015
03/07/2015 18:50,Clear,14.4,,33.3,44,,1023.4,27.8,11:53 AM,,16.1,SSW,20.4,210,18:50,18,03/07/2015
03/07/2015 19:50,Clear,13.9,,37,40,,1022.8,28.9,12:53 PM,,16.1,SSW,27.8,200,19:50,19,03/07/2015
03/07/2015 20:50,Clear,12.8,,40.7,36,,1022.2,29.4,1:53 PM,,16.1,SW,22.2,220,20:50,20,03/07/2015
03/07/2015 21:50,Clear,12.2,,46.3,32,,1021.6,30.6,2:53 PM,,16.1,WSW,27.8,240,21:50,21,03/07/2015
03/07/2015 22:50,Clear,12.2,,42.6,33,,1021.1,30,3:53 PM,,16.1,SSW,29.6,210,22:50,22,03/07/2015
03/07/2015 23:50,Clear,12.8,,42.6,36,,1021.1,29.4,4:53 PM,,16.1,SW,27.8,220,23:50,23,03/07/2015
04/07/2015 00:50,Clear,12.8,,37,37,,1021.1,28.9,5:53 PM,,16.1,SSW,25.9,210,00:50,0,04/07/2015
04/07/2015 01:50,Clear,13.3,,-,43,,1021.3,26.7,6:53 PM,,16.1,SW,18.5,220,01:50,1,04/07/2015
04/07/2015 02:50,Clear,13.3,,-,46,,1021.1,25.6,7:53 PM,,16.1,SSW,16.7,210,02:50,2,04/07/2015
04/07/2015 03:50,Clear,13.9,,33.3,52,,1021.4,24.4,8:53 PM,,16.1,SSW,16.7,210,03:50,3,04/07/2015
04/07/2015 04:50,Clear,14.4,,-,55,,1022.1,23.9,9:53 PM,,16.1,SSW,22.2,210,04:50,4,04/07/2015
04/07/2015 05:50,Clear,14.4,,-,61,,1022.3,22.2,10:53 PM,,16.1,SSW,18.5,200,05:50,5,04/07/2015
04/07/2015 06:50,Clear,13.9,,-,63,,1022.4,21.1,11:53 PM,,16.1,SSW,16.7,200,06:50,6,04/07/2015
04/07/2015 07:50,Clear,12.2,,-,61,,1022,20,12:53 AM,,16.1,South,18.5,190,07:50,7,04/07/2015
04/07/2015 08:50,Clear,11.7,,-,61,,1021.6,19.4,1:53 AM,,16.1,SSW,14.8,200,08:50,8,04/07/2015
04/07/2015 09:50,Clear,11.7,,-,65,,1021.6,18.3,2:53 AM,,16.1,SSW,13,210,09:50,9,04/07/2015
04/07/2015 10:50,Clear,12.2,,-,70,,1021.4,17.8,3:53 AM,,16.1,SSW,13,200,10:50,10,04/07/2015
04/07/2015 11:50,Clear,12.8,,-,75,,1021.7,17.2,4:53 AM,,16.1,South,9.3,190,11:50,11,04/07/2015
04/07/2015 12:50,Clear,13.3,,-,83,,1022.2,16.1,5:53 AM,,16.1,SSW,5.6,210,12:50,12,04/07/2015
04/07/2015 13:50,Clear,14.4,,-,80,,1022.7,17.8,6:53 AM,,16.1,SSW,13,200,13:50,13,04/07/2015
04/07/2015 14:50,Clear,15.6,,-,76,,1023.2,20,7:53 AM,,16.1,SW,11.1,220,14:50,14,04/07/2015
04/07/2015 15:50,Clear,16.1,,-,66,,1023.1,22.8,8:53 AM,,16.1,SW,14.8,230,15:50,15,04/07/2015
04/07/2015 16:50,Clear,16.1,,-,58,,1022.5,25,9:53 AM,,16.1,SSW,16.7,200,16:50,16,04/07/2015
04/07/2015 17:50,Clear,16.7,,-,54,,1022.4,26.7,10:53 AM,,16.1,SSW,18.5,200,17:50,17,04/07/2015
04/07/2015 18:50,Clear,16.1,,-,47,,1022.2,28.3,11:53 AM,,16.1,WSW,14.8,240,18:50,18,04/07/2015
04/07/2015 19:50,Clear,16.1,,33.3,44,,1021.8,29.4,12:53 PM,,16.1,SSW,22.2,210,19:50,19,04/07/2015
04/07/2015 20:50,Clear,15.6,,35.2,40,,1021.3,30.6,1:53 PM,,16.1,WSW,14.8,250,20:50,20,04/07/2015
04/07/2015 21:50,Clear,15,,29.6,39,,1020.9,30.6,2:53 PM,,16.1,SW,20.4,230,21:50,21,04/07/2015
04/07/2015 22:50,Partly Cloudy,15.6,,35.2,39,,1020.2,31.1,3:53 PM,,16.1,SSW,24.1,210,22:50,22,04/07/2015
04/07/2015 23:50,Clear,15.6,,37,39,,1019.8,31.1,4:53 PM,,16.1,SW,18.5,220,23:50,23,04/07/2015
05/07/2015 00:50,Partly Cloudy,15,,-,39,,1019.5,30.6,5:53 PM,,16.1,SW,18.5,230,00:50,0,05/07/2015
05/07/2015 01:50,Clear,16.1,,-,46,,1019.4,28.9,6:53 PM,,16.1,SSW,18.5,210,01:50,1,05/07/2015
05/07/2015 02:50,Partly Cloudy,16.7,,-,51,,1019.4,27.8,7:53 PM,,16.1,South,14.8,190,02:50,2,05/07/2015
05/07/2015 03:50,Partly Cloudy,17.8,,-,62,,1019.9,25.6,8:53 PM,,16.1,South,24.1,180,03:50,3,05/07/2015
05/07/2015 04:50,Clear,17.2,,-,66,,1020.6,23.9,9:53 PM,,16.1,South,18.5,180,04:50,4,05/07/2015
05/07/2015 05:50,Clear,17.2,,-,68,,1020.9,23.3,10:53 PM,,16.1,SSW,16.7,200,05:50,5,05/07/2015
05/07/2015 06:50,Clear,17.2,,-,73,,1020.8,22.2,11:53 PM,,16.1,South,16.7,190,06:50,6,05/07/2015
05/07/2015 07:50,Clear,17.2,,-,75,,1020.7,21.7,12:53 AM,,16.1,SSW,16.7,200,07:50,7,05/07/2015
05/07/2015 08:50,Scattered Clouds,17.2,,-,78,,1020.4,21.1,1:53 AM,,16.1,South,11.1,190,08:50,8,05/07/2015
05/07/2015 09:50,Clear,17.8,,-,84,,1020.4,20.6,2:53 AM,,16.1,SSW,13,200,09:50,9,05/07/2015
05/07/2015 10:50,Scattered Clouds,17.8,,-,84,,1020.1,20.6,3:53 AM,,16.1,SSW,13,210,10:50,10,05/07/2015
05/07/2015 11:50,Scattered Clouds,18.3,,-,87,,1020.2,20.6,4:53 AM,,16.1,SSW,11.1,200,11:50,11,05/07/2015
05/07/2015 12:50,Mostly Cloudy,18.3,,-,87,,1020.9,20.6,5:01 AM,,16.1,South,11.1,190,12:50,12,05/07/2015
05/07/2015 13:50,Mostly Cloudy,18.3,,-,87,,1020.4,20.6,5:53 AM,,14.5,South,9.3,190,13:50,13,05/07/2015
05/07/2015 14:50,Overcast,18.3,,-,87,,1021.2,20.6,6:36 AM,,16.1,SSW,9.3,200,14:50,14,05/07/2015
05/07/2015 15:50,Overcast,18.3,,-,84,,1020.5,21.1,6:53 AM,,14.5,South,9.3,180,15:50,15,05/07/2015
05/07/2015 16:50,Overcast,18.9,,-,87,,1020.5,21.1,7:53 AM,,14.5,South,11.1,180,16:50,16,05/07/2015
05/07/2015 17:50,Overcast,18.9,,-,81,,1021.2,22.2,8:17 AM,,14.5,SSW,11.1,200,17:50,17,05/07/2015
05/07/2015 18:50,Overcast,20,,-,82,,1021,23.3,8:53 AM,,11.3,SW,14.8,220,18:50,18,05/07/2015
05/07/2015 19:50,Overcast,20,,-,76,,1021,24.4,9:53 AM,,12.9,SW,16.7,220,19:50,19,05/07/2015
05/07/2015 20:50,Overcast,20,,31.5,76,,1021.9,24.4,10:33 AM,,12.9,SW,18.5,230,20:50,20,05/07/2015
05/07/2015 21:50,Overcast,20,,31.5,71,,1020.8,25.6,10:53 AM,,12.9,SW,14.8,220,21:50,21,05/07/2015
05/07/2015 22:50,Overcast,20.6,,-,65,,1020.6,27.8,11:53 AM,,12.9,SSW,18.5,210,22:50,22,05/07/2015
05/07/2015 23:50,Scattered Clouds,20.6,,33.3,59,,1020.9,29.4,12:38 PM,,16.1,SSW,14.8,210,23:50,23,05/07/2015
06/07/2015 00:50,Scattered Clouds,20,,33.3,57,,1020,29.4,12:53 PM,,16.1,SSW,22.2,210,00:50,0,06/07/2015
06/07/2015 01:50,Mostly Cloudy,20,,-,53,,1018.9,30.6,1:53 PM,,16.1,SW,20.4,230,01:50,1,06/07/2015
06/07/2015 02:50,Scattered Clouds,18.3,,-,46,,1018.1,31.1,2:53 PM,,16.1,SSW,25.9,210,02:50,2,06/07/2015
06/07/2015 03:50,Mostly Cloudy,18.3,,40.7,45,,1017.8,31.7,3:53 PM,,16.1,SW,31.5,220,03:50,3,06/07/2015
06/07/2015 04:50,Clear,18.3,,38.9,48,,1017.7,30.6,4:53 PM,,16.1,WSW,22.2,240,04:50,4,06/07/2015
06/07/2015 05:50,Thunderstorm,20,Thunderstorm,35.2,76,0.01,1018.5,24.4,5:41 PM,,16.1,South,24.1,190,05:50,5,06/07/2015
06/07/2015 06:50,Thunderstorm,20.6,Thunderstorm,-,79,0.01,1018.2,24.4,5:53 PM,,16.1,South,9.3,180,06:50,6,06/07/2015
06/07/2015 07:50,Mostly Cloudy,21.1,Thunderstorm,-,82,,1018.5,24.4,6:11 PM,,16.1,SSW,7.4,200,07:50,7,06/07/2015
06/07/2015 08:50,Light Thunderstorms and Rain,18.9,Rain-Thunderstorm,-,79,0.02,1019.2,22.8,6:40 PM,,8,SW,7.4,230,08:50,8,06/07/2015
06/07/2015 09:50,Light Thunderstorms and Rain,19.4,Rain-Thunderstorm,-,81,0.02,1019,22.8,6:53 PM,,16.1,South,11.1,190,09:50,9,06/07/2015
06/07/2015 10:50,Scattered Clouds,19.4,Thunderstorm,-,84,0,1019.5,22.2,7:06 PM,,16.1,WSW,5.6,250,10:50,10,06/07/2015
06/07/2015 11:50,Partly Cloudy,19.4,,-,84,0,1019.5,22.2,7:15 PM,,16.1,SW,11.1,220,11:50,11,06/07/2015
06/07/2015 12:50,Mostly Cloudy,20,,-,84,0,1019.4,22.8,7:53 PM,,16.1,South,9.3,170,12:50,12,06/07/2015
06/07/2015 13:50,Overcast,20.6,,-,91,0.01,1019.8,22.2,8:53 PM,,16.1,SSW,9.3,200,13:50,13,06/07/2015
06/07/2015 14:50,Mostly Cloudy,21.1,,-,93,0.04,1020.3,22.2,9:53 PM,,16.1,South,9.3,180,14:50,14,06/07/2015
06/07/2015 15:50,Mostly Cloudy,20.6,,-,91,,1020.1,22.2,10:53 PM,,16.1,South,9.3,190,15:50,15,06/07/2015
06/07/2015 16:50,Mostly Cloudy,20.6,,-,93,,1020.1,21.7,11:53 PM,,12.9,South,13,190,16:50,16,06/07/2015
06/07/2015 17:50,Scattered Clouds,20.6,,-,93,,1020.9,21.7,12:01 AM,,14.5,South,14.8,190,17:50,17,06/07/2015
06/07/2015 18:50,Mostly Cloudy,20,,-,90,,1020.9,21.7,12:17 AM,,14.5,South,13,190,18:50,18,06/07/2015
06/07/2015 19:50,Partly Cloudy,20,,-,90,,1020.5,21.7,12:24 AM,,14.5,South,13,190,19:50,19,06/07/2015
06/07/2015 20:50,Partly Cloudy,20,,-,93,,1019.7,21.1,12:53 AM,,12.9,South,9.3,190,20:50,20,06/07/2015
06/07/2015 21:50,Partly Cloudy,20,,-,93,,1020.5,21.1,1:05 AM,,12.9,South,11.1,190,21:50,21,06/07/2015
06/07/2015 22:50,Mostly Cloudy,20,,-,93,,1020.5,21.1,1:21 AM,,12.9,SSW,7.4,200,22:50,22,06/07/2015
06/07/2015 23:50,Scattered Clouds,19.4,,-,90,,1020.2,21.1,1:45 AM,,12.9,South,9.3,190,23:50,23,06/07/2015
07/07/2015 00:50,Partly Cloudy,19.4,,-,93,,1019.5,20.6,1:53 AM,,12.9,South,9.3,190,00:50,0,07/07/2015
07/07/2015 01:50,Partly Cloudy,18.9,,-,93,,1019.4,20,2:53 AM,,12.9,SW,5.6,220,01:50,1,07/07/2015
07/07/2015 02:50,Clear,18.3,,-,93,,1019.3,19.4,3:53 AM,,6.4,SSW,5.6,210,02:50,2,07/07/2015
07/07/2015 03:50,Mostly Cloudy,18.3,,-,93,,1019.9,19.4,4:24 AM,,8,Calm,Calm,0,03:50,3,07/07/2015
07/07/2015 04:50,Overcast,19.4,,-,96,,1019.7,20,4:53 AM,,9.7,SSW,5.6,200,04:50,4,07/07/2015
07/07/2015 05:50,Overcast,18.9,,-,93,,1020.5,20,5:25 AM,,11.3,Calm,Calm,0,05:50,5,07/07/2015
07/07/2015 06:50,Overcast,18.9,,-,93,,1019.9,20,5:53 AM,,8,SSW,7.4,210,06:50,6,07/07/2015
07/07/2015 07:50,Overcast,19.4,,-,93,,1020.4,20.6,6:53 AM,,8,SSW,7.4,210,07:50,7,07/07/2015
07/07/2015 08:50,Overcast,19.4,,-,90,,1020.9,21.1,7:53 AM,,8,South,11.1,190,08:50,8,07/07/2015
07/07/2015 09:50,Overcast,20,,-,87,,1021.6,22.2,8:39 AM,,9.7,SSW,7.4,200,09:50,9,07/07/2015
07/07/2015 10:50,Overcast,20,,-,87,,1021.6,22.2,8:46 AM,,9.7,SSW,9.3,210,10:50,10,07/07/2015
07/07/2015 11:50,Overcast,20.6,,-,91,,1021.1,22.2,8:53 AM,,9.7,SSW,9.3,200,11:50,11,07/07/2015
07/07/2015 12:50,Haze,21,,-,83,,1021.6,24,9:49 AM,,9.7,Variable,5.6,0,12:50,12,07/07/2015
07/07/2015 13:50,Haze,20.6,,-,79,,1020.9,24.4,9:53 AM,,9.7,Variable,7.4,0,13:50,13,07/07/2015
07/07/2015 14:50,Mostly Cloudy,21.1,,-,76,,1021.6,25.6,10:20 AM,,11.3,SSW,9.3,210,14:50,14,07/07/2015
07/07/2015 15:50,Scattered Clouds,20.6,,-,72,,1020.8,26.1,10:53 AM,,11.3,SSW,5.6,210,15:50,15,07/07/2015
07/07/2015 16:50,Mostly Cloudy,20.6,,-,69,,1021.6,26.7,11:03 AM,,11.3,SSW,9.3,210,16:50,16,07/07/2015
07/07/2015 17:50,Scattered Clouds,20.6,,-,67,,1021.2,27.2,11:20 AM,,11.3,Variable,5.6,0,17:50,17,07/07/2015
07/07/2015 18:50,Mostly Cloudy,20.6,,-,67,,1021.2,27.2,11:28 AM,,11.3,Variable,7.4,0,18:50,18,07/07/2015
07/07/2015 19:50,Mostly Cloudy,20.6,,-,65,,1020.5,27.8,11:53 AM,,11.3,South,9.3,190,19:50,19,07/07/2015
07/07/2015 20:50,Scattered Clouds,20.6,,-,65,,1021.2,27.8,12:03 PM,,12.9,South,14.8,180,20:50,20,07/07/2015
07/07/2015 21:50,Partly Cloudy,20,,-,57,,1020.1,29.4,12:53 PM,,12.9,South,16.7,190,21:50,21,07/07/2015
07/07/2015 22:50,Partly Cloudy,20,,-,55,,1019.7,30,1:53 PM,,14.5,South,13,190,22:50,22,07/07/2015
07/07/2015 23:50,Scattered Clouds,18.9,,-,53,,1019.5,29.4,2:53 PM,,14.5,WSW,11.1,240,23:50,23,07/07/2015
08/07/2015 00:50,Thunderstorm,20,Thunderstorm,-,65,0,1020.2,27.2,3:22 PM,,16.1,SSW,9.3,200,00:50,0,08/07/2015
08/07/2015 01:50,Partly Cloudy,20,,-,60,0,1020.2,28.3,3:37 PM,,16.1,SW,11.1,220,01:50,1,08/07/2015
08/07/2015 02:50,Clear,20,,-,57,0,1019.4,29.4,3:53 PM,,16.1,WSW,13,250,02:50,2,08/07/2015
08/07/2015 03:50,Partly Cloudy,18.3,,-,51,,1019.2,29.4,4:53 PM,,16.1,West,13,270,03:50,3,08/07/2015
08/07/2015 04:50,Mostly Cloudy,17.8,,-,48,,1019.2,30,5:53 PM,,16.1,NW,11.1,320,04:50,4,08/07/2015
08/07/2015 05:50,Scattered Clouds,15.6,,-,43,,1019.7,29.4,6:53 PM,,16.1,NW,13,320,05:50,5,08/07/2015
08/07/2015 06:50,Clear,16.1,,-,47,,1020.1,28.3,7:53 PM,,16.1,Calm,Calm,0,06:50,6,08/07/2015
08/07/2015 07:50,Clear,13.3,,-,43,,1020.7,26.7,8:53 PM,,16.1,NNE,11.1,20,07:50,7,08/07/2015
08/07/2015 08:50,Clear,12.2,,-,45,,1021.9,25,9:53 PM,,16.1,Calm,Calm,0,08:50,8,08/07/2015
08/07/2015 09:50,Clear,12.2,,-,51,,1022.5,22.8,10:53 PM,,16.1,Calm,Calm,0,09:50,9,08/07/2015
08/07/2015 10:50,Clear,11.7,,-,51,,1022.9,22.2,11:53 PM,,16.1,North,7.4,10,10:50,10,08/07/2015
08/07/2015 11:50,Clear,11.7,,-,55,,1023.1,21.1,12:53 AM,,16.1,North,11.1,360,11:50,11,08/07/2015
08/07/2015 12:50,Clear,12.2,,-,61,,1023.4,20,1:53 AM,,16.1,North,7.4,10,12:50,12,08/07/2015
08/07/2015 13:50,Clear,11.7,,-,61,,1023.5,19.4,2:53 AM,,16.1,North,9.3,10,13:50,13,08/07/2015
08/07/2015 14:50,Clear,11.7,,-,65,,1023.6,18.3,3:53 AM,,16.1,NNE,7.4,20,14:50,14,08/07/2015
08/07/2015 15:50,Clear,12.2,,-,70,,1023.7,17.8,4:53 AM,,16.1,North,5.6,10,15:50,15,08/07/2015
08/07/2015 16:50,Clear,12.2,,-,78,,1024.5,16.1,5:53 AM,,16.1,North,7.4,350,16:50,16,08/07/2015
08/07/2015 17:50,Clear,12.8,,-,70,,1024.7,18.3,6:53 AM,,16.1,North,5.6,360,17:50,17,08/07/2015
08/07/2015 18:50,Clear,12.8,,-,61,,1024.9,20.6,7:53 AM,,16.1,NE,14.8,50,18:50,18,08/07/2015
08/07/2015 19:50,Clear,12.8,,-,55,,1025.2,22.2,8:53 AM,,16.1,ENE,11.1,60,19:50,19,08/07/2015
08/07/2015 20:50,Clear,13.3,,-,53,,1025,23.3,9:53 AM,,16.1,ESE,16.7,110,20:50,20,08/07/2015
08/07/2015 21:50,Clear,13.9,,-,52,,1024.8,24.4,10:53 AM,,16.1,Variable,5.6,0,21:50,21,08/07/2015
08/07/2015 22:50,Clear,13.3,,-,46,,1024.3,25.6,11:53 AM,,16.1,South,7.4,180,22:50,22,08/07/2015
08/07/2015 23:50,Clear,13.3,,-,42,,1023.8,27.2,12:53 PM,,16.1,Calm,Calm,0,23:50,23,08/07/2015
09/07/2015 00:50,Clear,13.9,,-,41,,1023.5,28.3,1:53 PM,,16.1,Calm,Calm,0,00:50,0,09/07/2015
09/07/2015 01:50,Clear,13.9,,-,38,,1023.2,29.4,2:53 PM,,16.1,South,11.1,190,01:50,1,09/07/2015
09/07/2015 02:50,Clear,14.4,,-,40,,1022.4,29.4,3:53 PM,,16.1,SSW,9.3,200,02:50,2,09/07/2015
09/07/2015 03:50,Clear,14.4,,-,38,,1021.8,30,4:53 PM,,16.1,South,13,170,03:50,3,09/07/2015
09/07/2015 04:50,Partly Cloudy,15.6,,-,44,,1021.4,28.9,5:53 PM,,16.1,SSE,14.8,160,04:50,4,09/07/2015
09/07/2015 05:50,Clear,15.6,,-,52,,1021.7,26.1,6:53 PM,,16.1,SE,20.4,140,05:50,5,09/07/2015
09/07/2015 06:50,Clear,15,,-,56,,1022.1,24.4,7:53 PM,,16.1,SSE,14.8,150,06:50,6,09/07/2015
09/07/2015 07:50,Partly Cloudy,15,,-,61,,1022.4,22.8,8:53 PM,,16.1,SSE,11.1,150,07:50,7,09/07/2015
09/07/2015 08:50,Clear,15,,-,64,,1022.8,22.2,9:53 PM,,16.1,SSE,13,160,08:50,8,09/07/2015
09/07/2015 09:50,Clear,16.1,,-,73,,1022.8,21.1,10:53 PM,,16.1,South,9.3,190,09:50,9,09/07/2015
09/07/2015 10:50,Clear,16.7,,-,81,,1022.4,20,11:53 PM,,16.1,South,13,190,10:50,10,09/07/2015
09/07/2015 11:50,Clear,16.1,,-,81,,1022.3,19.4,12:53 AM,,16.1,South,5.6,190,11:50,11,09/07/2015
09/07/2015 12:50,Clear,16.7,,-,84,,1021.8,19.4,1:53 AM,,16.1,South,9.3,170,12:50,12,09/07/2015
09/07/2015 13:50,Clear,16.7,,-,84,,1021.5,19.4,2:53 AM,,16.1,South,11.1,180,13:50,13,09/07/2015
09/07/2015 14:50,Clear,17.2,,-,90,,1021.6,18.9,3:53 AM,,16.1,SW,5.6,220,14:50,14,09/07/2015
09/07/2015 15:50,Clear,17.2,,-,93,,1021.7,18.3,4:53 AM,,16.1,South,9.3,180,15:50,15,09/07/2015
09/07/2015 16:50,Clear,17.2,,-,90,,1021.8,18.9,5:53 AM,,12.9,South,11.1,180,16:50,16,09/07/2015
09/07/2015 17:50,Scattered Clouds,17.8,,-,93,,1022.6,18.9,6:13 AM,,12.9,South,13,180,17:50,17,09/07/2015
09/07/2015 18:50,Mostly Cloudy,17.8,,-,93,,1022.6,18.9,6:21 AM,,11.3,SSW,11.1,200,18:50,18,09/07/2015
09/07/2015 19:50,Overcast,18.3,,-,93,,1022.1,19.4,6:53 AM,,8,SSW,13,200,19:50,19,09/07/2015
09/07/2015 20:50,Overcast,18,,-,88,,1022.9,20,7:50 AM,,12.9,SSW,13,200,20:50,20,09/07/2015
09/07/2015 21:50,Overcast,18.3,,-,90,,1022.2,20,7:53 AM,,12.9,South,13,190,21:50,21,09/07/2015
09/07/2015 22:50,Overcast,18.9,,-,84,,1022.4,21.7,8:53 AM,,14.5,SSW,11.1,200,22:50,22,09/07/2015
09/07/2015 23:50,Overcast,18.9,,-,76,,1022.6,23.3,9:44 AM,,16.1,SSW,14.8,200,23:50,23,09/07/2015
10/07/2015 00:50,Overcast,18.9,,-,76,,1022.1,23.3,9:53 AM,,16.1,SW,14.8,220,00:50,0,10/07/2015
10/07/2015 01:50,Overcast,19.4,,-,74,,1022.2,24.4,10:34 AM,,16.1,South,13,190,01:50,1,10/07/2015
10/07/2015 02:50,Overcast,19.4,,-,68,,1021.7,25.6,10:53 AM,,16.1,SSW,14.8,200,02:50,2,10/07/2015
10/07/2015 03:50,Scattered Clouds,19,,27.8,58,,1021.9,28,11:51 AM,,16.1,SSW,16.7,210,03:50,3,10/07/2015
10/07/2015 04:50,Scattered Clouds,18.9,,27.8,60,,1021.1,27.2,11:53 AM,,16.1,SW,18.5,220,04:50,4,10/07/2015
10/07/2015 05:50,Mostly Cloudy,18.9,,29.6,56,,1020.4,28.3,12:53 PM,,16.1,SSW,24.1,200,05:50,5,10/07/2015
10/07/2015 06:50,Mostly Cloudy,18.9,,-,53,,1019.6,29.4,1:53 PM,,16.1,SSW,18.5,210,06:50,6,10/07/2015
10/07/2015 07:50,Mostly Cloudy,17.8,,-,49,,1018.7,29.4,2:53 PM,,16.1,South,20.4,190,07:50,7,10/07/2015
10/07/2015 08:50,Scattered Clouds,17.8,,-,48,,1017.7,30,3:53 PM,,16.1,South,22.2,190,08:50,8,10/07/2015
10/07/2015 09:50,Mostly Cloudy,17.8,,-,46,,1017.2,30.6,4:53 PM,,16.1,South,18.5,180,09:50,9,10/07/2015
10/07/2015 10:50,Overcast,17.2,,33.3,48,,1017.2,29.4,5:53 PM,,16.1,SSW,22.2,210,10:50,10,10/07/2015
10/07/2015 11:50,Clear,16.7,,-,47,,1016.9,28.9,6:53 PM,,16.1,SSW,25.9,210,11:50,11,10/07/2015
10/07/2015 12:50,Clear,17.8,,31.5,58,,1016.9,26.7,7:53 PM,,16.1,South,18.5,190,12:50,12,10/07/2015
10/07/2015 13:50,Clear,17.8,,-,64,,1017.4,25,8:53 PM,,16.1,South,14.8,180,13:50,13,10/07/2015
10/07/2015 14:50,Clear,16.7,,31.5,66,,1017.5,23.3,9:53 PM,,16.1,SSW,14.8,200,14:50,14,10/07/2015
10/07/2015 15:50,Clear,16.7,,-,71,,1017.7,22.2,10:53 PM,,16.1,South,14.8,190,15:50,15,10/07/2015
10/07/2015 16:50,Clear,16.7,,-,73,,1017.9,21.7,11:53 PM,,16.1,South,14.8,190,16:50,16,10/07/2015
10/07/2015 17:50,Clear,16.7,,-,76,,1017.9,21.1,12:53 AM,,16.1,SSW,13,200,17:50,17,10/07/2015
10/07/2015 18:50,Clear,16.7,,-,78,,1017.5,20.6,1:53 AM,,16.1,South,14.8,190,18:50,18,10/07/2015
10/07/2015 19:50,Clear,17.2,,-,84,,1017,20,2:53 AM,,16.1,South,13,190,19:50,19,10/07/2015
10/07/2015 20:50,Clear,17.2,,-,87,,1016.7,19.4,3:53 AM,,16.1,South,11.1,170,20:50,20,10/07/2015
10/07/2015 21:50,Clear,16.7,,-,87,,1016.7,18.9,4:53 AM,,16.1,South,9.3,180,21:50,21,10/07/2015
10/07/2015 22:50,Partly Cloudy,17.2,,-,90,,1016.9,18.9,5:53 AM,,16.1,South,9.3,190,22:50,22,10/07/2015
10/07/2015 23:50,Clear,17.8,,-,87,,1017.1,20,6:53 AM,,16.1,SSW,9.3,200,23:50,23,10/07/2015
11/07/2015 00:50,Clear,18.3,,-,78,,1017.1,22.2,7:53 AM,,16.1,SSW,13,210,00:50,0,11/07/2015
11/07/2015 01:50,Partly Cloudy,18.3,,-,69,,1017.3,24.4,8:53 AM,,16.1,SW,14.8,220,01:50,1,11/07/2015
11/07/2015 02:50,Partly Cloudy,19.4,,-,64,,1016.9,26.7,9:53 AM,,16.1,South,11.1,180,02:50,2,11/07/2015
11/07/2015 03:50,Mostly Cloudy,18.9,,-,62,,1016.9,26.7,10:53 AM,,16.1,SSW,16.7,210,03:50,3,11/07/2015
11/07/2015 04:50,Mostly Cloudy,18.9,,-,56,,1016.9,28.3,11:53 AM,,16.1,WSW,13,250,04:50,4,11/07/2015
11/07/2015 05:50,Scattered Clouds,18.9,,-,53,,1016.3,29.4,12:53 PM,,16.1,SW,14.8,220,05:50,5,11/07/2015
11/07/2015 06:50,Partly Cloudy,17.8,,29.6,46,,1015.2,30.6,1:53 PM,,16.1,WSW,13,240,06:50,6,11/07/2015
11/07/2015 07:50,Partly Cloudy,17.2,,-,40,,1014.5,32.2,2:53 PM,,16.1,WSW,16.7,240,07:50,7,11/07/2015
11/07/2015 08:50,Scattered Clouds,16.7,,-,38,,1013.8,32.8,3:53 PM,,16.1,SW,24.1,220,08:50,8,11/07/2015
11/07/2015 09:50,Mostly Cloudy,17.8,,31.5,43,,1013.6,31.7,4:53 PM,,16.1,SSW,18.5,210,09:50,9,11/07/2015
11/07/2015 10:50,Mostly Cloudy,17.2,,-,43,,1014.1,31.1,5:42 PM,,16.1,SSW,22.2,200,10:50,10,11/07/2015
11/07/2015 11:50,Partly Cloudy,17.8,,-,45,,1013.1,31.1,5:53 PM,,16.1,South,25.9,190,11:50,11,11/07/2015
11/07/2015 12:50,Clear,17.2,,35.2,48,,1013.4,29.4,6:53 PM,,16.1,SSW,20.4,210,12:50,12,11/07/2015
11/07/2015 13:50,Mostly Cloudy,18.9,,-,60,,1014.5,27.2,7:53 PM,,16.1,South,22.2,180,13:50,13,11/07/2015
11/07/2015 14:50,Scattered Clouds,18.3,,-,64,,1015,25.6,8:53 PM,,16.1,South,18.5,170,14:50,14,11/07/2015
11/07/2015 15:50,Scattered Clouds,18.3,,-,66,,1016.8,25,9:53 PM,,16.1,Variable,7.4,0,15:50,15,11/07/2015
11/07/2015 16:50,Mostly Cloudy,19.4,,29.6,81,,1017.5,22.8,10:02 PM,,16.1,North,22.2,360,16:50,16,11/07/2015
11/07/2015 17:50,Overcast,18.9,Thunderstorm,-,81,,1017.5,22.2,10:15 PM,,16.1,NNE,14.8,30,17:50,17,11/07/2015
11/07/2015 18:50,Overcast,18.9,,-,81,,1017.8,22.2,10:30 PM,,16.1,NNE,13,30,18:50,18,11/07/2015
11/07/2015 19:50,Overcast,18.3,,-,81,,1016.8,21.7,10:53 PM,,16.1,ENE,18.5,60,19:50,19,11/07/2015
11/07/2015 20:50,Overcast,18.3,,-,81,,1017.5,21.7,11:04 PM,,16.1,ENE,16.7,60,20:50,20,11/07/2015
11/07/2015 21:50,Rain,18.3,Rain,-,87,0.01,1017.5,20.6,11:45 PM,,12.9,ENE,16.7,60,21:50,21,11/07/2015
