Timestamp,Conditions,Dew PointC,Events,Gust SpeedKm/h,Humidity,Precipitationmm,Sea Level PressurehPa,TemperatureC,TimeEDT,TimeEST,VisibilityKm,Wind Direction,Wind SpeedKm/h,WindDirDegrees,Time,Hour,Date
06/06/2015 21:50,Clear,4.4,,-,20,,1017.2,29.4,6:56 PM,,16.1,ENE,5.6,60,21:50,21,06/06/2015
06/06/2015 22:50,Clear,9.4,,-,37,,1017.5,25,7:56 PM,,16.1,Calm,Calm,0,22:50,22,06/06/2015
06/06/2015 23:50,Clear,9.4,,-,46,,1017.9,21.6,8:56 PM,,16.1,East,11.1,100,23:50,23,06/06/2015
07/06/2015 00:50,Clear,8.8,,-,48,,1018.5,20,9:56 PM,,16.1,East,7.4,80,00:50,0,07/06/2015
07/06/2015 01:50,Clear,12.2,,-,72,,1018.8,17.2,10:56 PM,,16.1,ESE,5.6,110,01:50,1,07/06/2015
07/06/2015 02:50,Scattered Clouds,10,,-,57,,1019.1,18.8,11:56 PM,,16.1,SSE,11.1,150,02:50,2,07/06/2015
07/06/2015 03:50,Clear,12.2,,-,57,,1019.4,21.1,12:56 AM,,16.1,South,11.1,170,03:50,3,07/06/2015
07/06/2015 04:50,Clear,13.3,,-,59,,1019.3,21.6,1:56 AM,,16.1,South,14.8,170,04:50,4,07/06/2015
07/06/2015 05:50,Clear,13.8,,-,65,,1019.6,20.5,2:56 AM,,16.1,SSE,16.7,160,05:50,5,07/06/2015
07/06/2015 06:50,Clear,13.8,,-,67,,1019.8,20,3:56 AM,,16.1,SSE,16.7,160,06:50,6,07/06/2015
07/06/2015 07:50,Scattered Clouds,13.8,,-,70,,1020.1,19.4,4:56 AM,,16.1,South,20.4,170,07:50,7,07/06/2015
07/06/2015 08:50,Partly Cloudy,13.3,,29.6,68,,1020.8,19.4,5:56 AM,,16.1,South,20.4,170,08:50,8,07/06/2015
07/06/2015 09:50,Scattered Clouds,13,,-,68,,1021.9,19,6:27 AM,,16.1,South,16.7,180,09:50,9,07/06/2015
07/06/2015 10:50,Mostly Cloudy,13.3,,27.8,68,,1021.5,19.4,6:56 AM,,16.1,South,18.5,180,10:50,10,07/06/2015
07/06/2015 11:50,Mostly Cloudy,13.3,,-,65,,1021.9,20,7:56 AM,,16.1,South,16.7,180,11:50,11,07/06/2015
07/06/2015 12:50,Mostly Cloudy,13.8,,-,63,,1022.7,21.1,8:56 AM,,16.1,SSE,13,160,12:50,12,07/06/2015
07/06/2015 13:50,Clear,13.3,,-,50,,1022.7,24.4,9:56 AM,,16.1,SSW,22.2,200,13:50,13,07/06/2015
07/06/2015 14:50,Clear,12.7,,33.3,45,,1022.2,25.5,10:56 AM,,16.1,South,25.9,180,14:50,14,07/06/2015
07/06/2015 15:50,Clear,11.6,,-,39,,1021.6,26.6,11:56 AM,,16.1,SSW,20.4,210,15:50,15,07/06/2015
07/06/2015 16:50,Clear,12.2,,35.2,37,,1021,28.3,12:56 PM,,16.1,South,22.2,180,16:50,16,07/06/2015
07/06/2015 17:50,Clear,10.5,,29.6,32,,1020.3,28.8,1:56 PM,,16.1,South,22.2,180,17:50,17,07/06/2015
07/06/2015 18:50,Clear,10.5,,-,31,,1019.8,29.4,2:56 PM,,16.1,South,20.4,180,18:50,18,07/06/2015
07/06/2015 19:50,Clear,8.3,,37,26,,1019.1,30,3:56 PM,,16.1,South,25.9,190,19:50,19,07/06/2015
07/06/2015 20:50,Clear,10,,31.5,29,,1018.5,30,4:56 PM,,16.1,South,24.1,170,20:50,20,07/06/2015
07/06/2015 21:50,Clear,8.8,,35.2,28,,1018.8,28.8,5:56 PM,,16.1,South,22.2,190,21:50,21,07/06/2015
07/06/2015 22:50,Clear,9.4,,-,32,,1018.8,27.7,6:56 PM,,16.1,South,18.5,180,22:50,22,07/06/2015
07/06/2015 23:50,Clear,11.1,,-,40,,1019,25.5,7:56 PM,,16.1,South,14.8,190,23:50,23,07/06/2015
08/06/2015 00:50,Clear,11.6,,-,46,,1020,23.8,8:56 PM,,16.1,South,13,180,00:50,0,08/06/2015
08/06/2015 01:50,Clear,13.3,,29.6,55,,1020.5,22.7,9:56 PM,,16.1,South,16.7,170,01:50,1,08/06/2015
08/06/2015 02:50,Clear,14.4,,-,63,,1020.9,21.6,10:56 PM,,16.1,SSW,13,200,02:50,2,08/06/2015
08/06/2015 03:50,Clear,15,,-,68,,1021.1,21.1,11:56 PM,,16.1,South,11.1,190,03:50,3,08/06/2015
08/06/2015 04:50,Clear,15,,-,73,,1020.7,20,12:56 AM,,16.1,South,16.7,180,04:50,4,08/06/2015
08/06/2015 05:50,Clear,15,,-,76,,1020.8,19.4,1:56 AM,,16.1,South,11.1,180,05:50,5,08/06/2015
08/06/2015 06:50,Clear,15,,-,79,,1020.5,18.8,2:56 AM,,16.1,South,13,170,06:50,6,08/06/2015
08/06/2015 07:50,Mostly Cloudy,15,,-,79,,1020.4,18.8,3:56 AM,,16.1,South,14.8,170,07:50,7,08/06/2015
08/06/2015 08:50,Partly Cloudy,15,,-,81,,1020.5,18.3,4:56 AM,,16.1,SSE,11.1,160,08:50,8,08/06/2015
08/06/2015 09:50,Clear,15,,-,81,,1020.5,18.3,5:56 AM,,16.1,SSE,14.8,160,09:50,9,08/06/2015
08/06/2015 10:50,Scattered Clouds,15,,-,83,,1021.2,18,6:26 AM,,16.1,South,18.5,170,10:50,10,08/06/2015
08/06/2015 11:50,Scattered Clouds,15,,-,79,,1021,18.8,6:56 AM,,16.1,South,13,170,11:50,11,08/06/2015
08/06/2015 12:50,Partly Cloudy,15.5,,-,73,,1020.6,20.5,7:56 AM,,16.1,South,14.8,170,12:50,12,08/06/2015
08/06/2015 13:50,Clear,15.5,,-,64,,1020.6,22.7,8:56 AM,,16.1,South,11.1,180,13:50,13,08/06/2015
08/06/2015 14:50,Clear,16.1,,-,62,,1020.5,23.8,9:56 AM,,16.1,SSW,14.8,200,14:50,14,08/06/2015
08/06/2015 15:50,Clear,16.1,,-,50,,1020.2,27.2,10:56 AM,,16.1,SSW,13,210,15:50,15,08/06/2015
08/06/2015 16:50,Clear,16.6,,-,47,,1019.8,28.8,11:56 AM,,16.1,WSW,9.3,240,16:50,16,08/06/2015
08/06/2015 17:50,Scattered Clouds,15.5,,-,41,,1019.3,30,12:56 PM,,16.1,WSW,5.6,250,17:50,17,08/06/2015
08/06/2015 18:50,Scattered Clouds,15.5,,-,43,,1018.4,29.4,1:56 PM,,16.1,NW,7.4,320,18:50,18,08/06/2015
08/06/2015 19:50,Mostly Cloudy,15,,-,36,,1017.4,31.6,2:56 PM,,16.1,SW,11.1,220,19:50,19,08/06/2015
08/06/2015 20:50,Mostly Cloudy,18,,-,54,,1018.2,28,3:19 PM,,16.1,North,18.5,350,20:50,20,08/06/2015
08/06/2015 21:50,Mostly Cloudy,17,,-,54,,1018.2,27,3:26 PM,,16.1,North,18.5,10,21:50,21,08/06/2015
08/06/2015 22:50,Mostly Cloudy,16.6,,-,51,,1017.1,27.7,3:56 PM,,16.1,NE,13,40,22:50,22,08/06/2015
08/06/2015 23:50,Mostly Cloudy,17.2,,35.2,66,,1018.4,23.8,4:56 PM,,16.1,NNE,24.1,30,23:50,23,08/06/2015
09/06/2015 00:50,Mostly Cloudy,15.5,,-,64,0,1019.1,22.7,5:56 PM,,16.1,North,13,360,00:50,0,09/06/2015
09/06/2015 01:50,Mostly Cloudy,17,,-,78,0,1020.5,21,6:18 PM,,16.1,NNW,18.5,340,01:50,1,09/06/2015
09/06/2015 02:50,Light Rain,17.7,Rain,-,93,0.07,1019.9,18.8,6:56 PM,,9.7,Calm,Calm,0,02:50,2,09/06/2015
09/06/2015 03:50,Light Thunderstorms and Rain,18,Rain-Thunderstorm,-,94,0.08,1021.2,19,7:12 PM,,8,WNW,5.6,290,03:50,3,09/06/2015
09/06/2015 04:50,Rain,18,Rain,-,94,0.21,1019.9,19,7:42 PM,,6.4,East,11.1,100,04:50,4,09/06/2015
09/06/2015 05:50,Light Thunderstorms and Rain,18.3,Rain-Thunderstorm,-,97,0.22,1020.6,18.8,7:56 PM,,8,Calm,Calm,0,05:50,5,09/06/2015
09/06/2015 06:50,Light Rain,17.7,Rain,-,96,0.1,1019.8,18.3,8:56 PM,,9.7,East,18.5,100,06:50,6,09/06/2015
09/06/2015 07:50,Overcast,17.2,,-,97,0,1020.3,17.7,9:56 PM,,14.5,Calm,Calm,0,07:50,7,09/06/2015
09/06/2015 08:50,Overcast,17,Thunderstorm,-,94,,1020.9,18,10:04 PM,,12.9,Calm,Calm,0,08:50,8,09/06/2015
09/06/2015 09:50,Overcast,17,,-,94,,1020.9,18,10:13 PM,,14.5,SE,7.4,130,09:50,9,09/06/2015
09/06/2015 10:50,Light Rain,17.7,Rain,-,100,0.03,1020.3,17.7,10:56 PM,,9.7,SE,5.6,140,10:50,10,09/06/2015
09/06/2015 11:50,Light Rain,17.7,Rain,-,100,0.05,1020.1,17.7,11:56 PM,,6.4,Calm,Calm,0,11:50,11,09/06/2015
09/06/2015 12:50,Mostly Cloudy,17.7,,-,100,0,1020.2,17.7,12:56 AM,,6.4,Calm,Calm,0,12:50,12,09/06/2015
09/06/2015 13:50,Clear,17.2,,-,100,,1019,17.2,1:56 AM,,14.5,SE,5.6,130,13:50,13,09/06/2015
09/06/2015 14:50,Clear,16.6,,-,96,,1018.3,17.2,2:56 AM,,16.1,Calm,Calm,0,14:50,14,09/06/2015
09/06/2015 15:50,Clear,16.1,,-,93,,1018.2,17.2,3:56 AM,,16.1,SE,7.4,140,15:50,15,09/06/2015
09/06/2015 16:50,Clear,16.6,,-,90,,1018.1,18.3,4:56 AM,,16.1,SSE,14.8,160,16:50,16,09/06/2015
09/06/2015 17:50,Clear,16.6,,-,90,,1017.6,18.3,5:56 AM,,16.1,South,16.7,170,17:50,17,09/06/2015
09/06/2015 18:50,Clear,17.2,,-,87,,1018.1,19.4,6:56 AM,,16.1,South,13,180,18:50,18,09/06/2015
09/06/2015 19:50,Scattered Clouds,17.7,,-,84,,1018.2,20.5,7:56 AM,,16.1,South,13,170,19:50,19,09/06/2015
09/06/2015 20:50,Clear,17.7,,-,73,,1017.4,22.7,8:56 AM,,16.1,South,16.7,170,20:50,20,09/06/2015
09/06/2015 21:50,Clear,18.3,,-,71,,1016.9,23.8,9:56 AM,,16.1,South,18.5,170,21:50,21,09/06/2015
09/06/2015 22:50,Partly Cloudy,18.3,,-,62,,1017,26.1,10:56 AM,,16.1,South,18.5,180,22:50,22,09/06/2015
09/06/2015 23:50,Scattered Clouds,18.3,,-,56,,1016.9,27.7,11:56 AM,,16.1,South,22.2,190,23:50,23,09/06/2015
10/06/2015 00:50,Scattered Clouds,17.7,,25.9,51,,1016.1,28.8,12:56 PM,,16.1,South,20.4,190,00:50,0,10/06/2015
10/06/2015 01:50,Scattered Clouds,16.6,,27.8,47,,1015.2,28.8,1:56 PM,,16.1,SSW,14.8,200,01:50,1,10/06/2015
10/06/2015 02:50,Scattered Clouds,16.6,,29.6,47,,1014.6,28.8,2:56 PM,,16.1,South,22.2,180,02:50,2,10/06/2015
10/06/2015 03:50,Thunderstorm,17,Thunderstorm,-,73,,1016.1,22,3:36 PM,,16.1,NW,14.8,320,03:50,3,10/06/2015
10/06/2015 04:50,Light Thunderstorms and Rain,17,Rain-Thunderstorm,-,73,0,1016.1,22,3:39 PM,,16.1,NW,14.8,310,04:50,4,10/06/2015
10/06/2015 05:50,Light Rain Showers,18.3,Rain,-,93,0.23,1014.9,19.4,3:56 PM,,11.3,East,7.4,80,05:50,5,10/06/2015
10/06/2015 06:50,Mostly Cloudy,19.4,,-,87,0.01,1013.4,21.6,4:56 PM,,16.1,East,11.1,90,06:50,6,10/06/2015
10/06/2015 07:50,Mostly Cloudy,19.4,,-,79,,1012.9,23.3,5:56 PM,,16.1,Calm,Calm,0,07:50,7,10/06/2015
10/06/2015 08:50,Mostly Cloudy,18,,48.2,83,0,1014.1,21,6:33 PM,,16.1,NNW,37,330,08:50,8,10/06/2015
10/06/2015 09:50,Thunderstorms and Rain,17,Rain-Thunderstorm,44.4,88,0.03,1014.4,19,6:45 PM,,9.7,North,33.3,350,09:50,9,10/06/2015
10/06/2015 10:50,Thunderstorms and Rain,17.2,Rain-Thunderstorm,31.5,90,0.14,1014.5,18.8,6:56 PM,,8,North,22.2,350,10:50,10,10/06/2015
10/06/2015 11:50,Heavy Thunderstorms and Rain,18,Rain-Thunderstorm,44.4,100,,1015.1,18,7:05 PM,,3.2,North,13,350,11:50,11,10/06/2015
10/06/2015 12:50,Heavy Thunderstorms and Rain,18,Rain-Thunderstorm,-,94,,1015.1,19,7:12 PM,,1.6,North,16.7,360,12:50,12,10/06/2015
10/06/2015 13:50,Light Rain,18,Rain,-,94,0.57,1014.1,19,7:28 PM,,9.7,East,14.8,80,13:50,13,10/06/2015
10/06/2015 14:50,Mostly Cloudy,18.3,,-,93,0.57,1013.6,19.4,7:56 PM,,16.1,East,9.3,100,14:50,14,10/06/2015
10/06/2015 15:50,Partly Cloudy,17.7,,-,96,,1013.3,18.3,8:56 PM,,16.1,Calm,Calm,0,15:50,15,10/06/2015
10/06/2015 16:50,Scattered Clouds,17.7,,-,100,0.01,1013.2,17.7,9:56 PM,,9.7,ESE,5.6,110,16:50,16,10/06/2015
10/06/2015 17:50,Clear,17.7,,-,87,,1012,20,10:56 PM,,16.1,SSE,11.1,160,17:50,17,10/06/2015
10/06/2015 18:50,Clear,17.7,,-,81,,1011.3,21.1,11:56 PM,,16.1,South,18.5,170,18:50,18,10/06/2015
10/06/2015 19:50,Mostly Cloudy,17.7,,-,81,,1011.5,21.1,12:56 AM,,16.1,SSW,9.3,210,19:50,19,10/06/2015
10/06/2015 20:50,Thunderstorm,18,Thunderstorm,-,83,,1012.4,21,1:09 AM,,16.1,SW,7.4,220,20:50,20,10/06/2015
10/06/2015 21:50,Light Rain,18,Rain,-,83,0.01,1012.4,21,1:24 AM,,16.1,WNW,9.3,290,21:50,21,10/06/2015
10/06/2015 22:50,Light Thunderstorms and Rain,18,Rain-Thunderstorm,-,88,0.02,1013.1,20,1:45 AM,,16.1,WSW,16.7,250,22:50,22,10/06/2015
10/06/2015 23:50,Heavy Thunderstorms and Rain,17.2,Rain-Thunderstorm,-,84,0.07,1012,20,1:56 AM,,14.5,SW,13,230,23:50,23,10/06/2015
11/06/2015 00:50,Rain,17,Rain,-,88,0.06,1012.4,19,2:08 AM,,14.5,WSW,11.1,250,00:50,0,11/06/2015
11/06/2015 01:50,Light Rain,17.2,Rain,-,93,0.11,1010.6,18.3,2:56 AM,,16.1,SSE,9.3,160,01:50,1,11/06/2015
11/06/2015 02:50,Scattered Clouds,16.6,,-,90,0,1010.7,18.3,3:56 AM,,16.1,South,9.3,170,02:50,2,11/06/2015
11/06/2015 03:50,Light Rain,16.6,Rain,-,90,0,1010.4,18.3,4:56 AM,,16.1,SSW,7.4,200,03:50,3,11/06/2015
11/06/2015 04:50,Overcast,16.6,,-,90,0,1010.5,18.3,5:56 AM,,16.1,SW,7.4,230,04:50,4,11/06/2015
11/06/2015 05:50,Mostly Cloudy,17,,-,94,,1011.1,18,6:28 AM,,16.1,SW,9.3,230,05:50,5,11/06/2015
11/06/2015 06:50,Mostly Cloudy,16.6,,-,90,,1011.1,18.3,6:56 AM,,16.1,WSW,7.4,240,06:50,6,11/06/2015
11/06/2015 07:50,Mostly Cloudy,16.6,,-,87,,1011.5,18.8,7:56 AM,,16.1,WSW,9.3,250,07:50,7,11/06/2015
11/06/2015 08:50,Mostly Cloudy,16.6,,-,81,,1011.2,20,8:56 AM,,16.1,West,9.3,270,08:50,8,11/06/2015
11/06/2015 09:50,Mostly Cloudy,14.4,,-,63,,1010.9,21.6,9:56 AM,,16.1,West,16.7,260,09:50,9,11/06/2015
11/06/2015 10:50,Mostly Cloudy,13.8,,40.7,57,,1010.3,22.7,10:56 AM,,16.1,SW,29.6,220,10:50,10,11/06/2015
11/06/2015 11:50,Heavy Rain,15,Rain,50,83,0.2,1011.4,18,11:49 AM,,4,NNW,20.4,340,11:50,11,11/06/2015
11/06/2015 12:50,Rain,13.8,Rain,29.6,86,0.24,1011.2,16.1,11:56 AM,,8,NW,13,320,12:50,12,11/06/2015
11/06/2015 13:50,Mostly Cloudy,14,,-,77,0.02,1011.1,18,12:33 PM,,16.1,Calm,Calm,0,13:50,13,11/06/2015
11/06/2015 14:50,Mostly Cloudy,15.5,,-,78,0.02,1010.3,19.4,12:56 PM,,16.1,West,7.4,280,14:50,14,11/06/2015
11/06/2015 15:50,Mostly Cloudy,13.3,,-,68,,1009.5,19.4,1:56 PM,,16.1,NNW,11.1,340,15:50,15,11/06/2015
11/06/2015 16:50,Mostly Cloudy,12.7,,-,63,,1009.6,20,2:56 PM,,16.1,NNW,22.2,330,16:50,16,11/06/2015
11/06/2015 17:50,Mostly Cloudy,11.6,,-,57,,1009.7,20.5,3:56 PM,,16.1,NNW,24.1,340,17:50,17,11/06/2015
11/06/2015 18:50,Mostly Cloudy,8.3,,48.2,58,,1011.2,16.6,4:56 PM,,16.1,NNW,31.5,340,18:50,18,11/06/2015
11/06/2015 19:50,Scattered Clouds,7.7,,46.3,58,,1012.4,16.1,5:56 PM,,16.1,NW,37,320,19:50,19,11/06/2015
11/06/2015 20:50,Mostly Cloudy,6.1,,46.3,60,,1013.6,13.8,6:56 PM,,16.1,NW,37,310,20:50,20,11/06/2015
11/06/2015 21:50,Mostly Cloudy,5.5,,25.9,62,,1015.5,12.7,7:56 PM,,16.1,NNW,14.8,340,21:50,21,11/06/2015
11/06/2015 22:50,Overcast,5.5,,-,64,,1015.9,12.2,8:56 PM,,16.1,WNW,22.2,290,22:50,22,11/06/2015
11/06/2015 23:50,Scattered Clouds,5,,-,69,,1016.6,10.5,9:56 PM,,16.1,WNW,22.2,300,23:50,23,11/06/2015
12/06/2015 00:50,Mostly Cloudy,5,,-,71,,1016.6,10,10:56 PM,,16.1,WNW,13,300,00:50,0,12/06/2015
12/06/2015 01:50,Overcast,5,,-,69,,1016.8,10.5,11:56 PM,,16.1,West,14.8,280,01:50,1,12/06/2015
12/06/2015 02:50,Overcast,5,,-,67,,1016.8,11,12:32 AM,,16.1,WNW,7.4,300,02:50,2,12/06/2015
12/06/2015 03:50,Overcast,5.5,,-,71,,1016.6,10.5,12:56 AM,,16.1,WNW,9.3,290,03:50,3,12/06/2015
12/06/2015 04:50,Overcast,6,,-,71,,1016.5,11,1:04 AM,,16.1,West,13,280,04:50,4,12/06/2015
12/06/2015 05:50,Overcast,6,,-,71,,1016.5,11,1:30 AM,,16.1,West,13,280,05:50,5,12/06/2015
12/06/2015 06:50,Overcast,5.5,,-,71,,1016.2,10.5,1:56 AM,,16.1,WNW,16.7,290,06:50,6,12/06/2015
12/06/2015 07:50,Overcast,5.5,,-,71,,1016.1,10.5,2:56 AM,,16.1,WNW,22.2,300,07:50,7,12/06/2015
12/06/2015 08:50,Overcast,6.1,,-,77,,1016.4,10,3:56 AM,,16.1,West,22.2,280,08:50,8,12/06/2015
12/06/2015 09:50,Overcast,6.6,,-,83,,1017.4,9.4,4:56 AM,,16.1,WNW,14.8,290,09:50,9,12/06/2015
12/06/2015 10:50,Light Rain,6.6,Rain,-,83,0,1018,9.4,5:56 AM,,14.5,NW,20.4,310,10:50,10,12/06/2015
12/06/2015 11:50,Light Rain Showers,7,Rain,-,93,0,1018.2,8,6:22 AM,,16.1,NW,16.7,320,11:50,11,12/06/2015
12/06/2015 12:50,Overcast,6.6,,-,86,0,1019.5,8.8,6:56 AM,,16.1,NNW,27.8,330,12:50,12,12/06/2015
12/06/2015 13:50,Overcast,3.8,,37,79,,1021,7.2,7:56 AM,,16.1,NNW,27.8,330,13:50,13,12/06/2015
12/06/2015 14:50,Overcast,3.8,,-,82,,1022.4,6.6,8:56 AM,,14.5,NW,20.4,320,14:50,14,12/06/2015
12/06/2015 15:50,Overcast,3.8,,-,82,,1022.9,6.6,9:56 AM,,16.1,NW,22.2,320,15:50,15,12/06/2015
12/06/2015 16:50,Haze,4.4,,35.2,82,,1023.5,7.2,10:56 AM,,9.7,NNW,27.8,330,16:50,16,12/06/2015
12/06/2015 17:50,Overcast,5.5,,37,83,,1024.1,8.3,11:56 AM,,11.3,NNW,24.1,330,17:50,17,12/06/2015
12/06/2015 18:50,Light Rain,6,Rain,31.5,87,0,1023.6,8,12:25 PM,,11.3,NNW,20.4,330,18:50,18,12/06/2015
12/06/2015 19:50,Overcast,5.5,,-,83,0,1024.5,8.3,12:56 PM,,9.7,NW,27.8,320,19:50,19,12/06/2015
12/06/2015 20:50,Overcast,4.4,,-,80,0,1024.8,7.7,1:56 PM,,16.1,NNW,14.8,340,20:50,20,12/06/2015
12/06/2015 21:50,Overcast,4.4,,-,80,,1025.5,7.7,2:56 PM,,16.1,NW,16.7,310,21:50,21,12/06/2015
12/06/2015 22:50,Overcast,3.3,,-,66,,1025.7,9.4,3:56 PM,,16.1,North,16.7,360,22:50,22,12/06/2015
12/06/2015 23:50,Overcast,3.3,,-,63,,1025.6,10,4:56 PM,,16.1,NW,20.4,310,23:50,23,12/06/2015
13/06/2015 00:50,Scattered Clouds,3.3,,-,61,,1025.8,10.5,5:56 PM,,16.1,NW,18.5,310,00:50,0,13/06/2015
13/06/2015 01:50,Scattered Clouds,3.3,,-,61,,1025.9,10.5,6:56 PM,,16.1,NW,14.8,310,01:50,1,13/06/2015
13/06/2015 02:50,Clear,2.7,,-,66,,1026.1,8.8,7:56 PM,,16.1,NW,11.1,320,02:50,2,13/06/2015
13/06/2015 03:50,Clear,2.7,,-,76,,1026.9,6.6,8:56 PM,,16.1,Calm,Calm,0,03:50,3,13/06/2015
13/06/2015 04:50,Clear,2.7,,-,93,,1028.2,3.8,9:56 PM,,16.1,Calm,Calm,0,04:50,4,13/06/2015
13/06/2015 05:50,Clear,3.3,,-,89,,1028.7,5,10:56 PM,,16.1,NNW,5.6,340,05:50,5,13/06/2015
13/06/2015 06:50,Clear,2.7,,-,93,,1029,3.8,11:56 PM,,16.1,Calm,Calm,0,06:50,6,13/06/2015
13/06/2015 07:50,Clear,2.2,,-,97,,1029.5,2.7,12:56 AM,,12.9,Calm,Calm,0,07:50,7,13/06/2015
13/06/2015 08:50,Clear,3.8,,-,96,,1029.9,4.4,1:56 AM,,16.1,NNW,7.4,340,08:50,8,13/06/2015
13/06/2015 09:50,Clear,2.2,,-,86,,1030.1,4.4,2:56 AM,,16.1,North,9.3,350,09:50,9,13/06/2015
13/06/2015 10:50,Clear,1.6,,-,89,,1030.5,3.3,3:56 AM,,16.1,Calm,Calm,0,10:50,10,13/06/2015
13/06/2015 11:50,Clear,0.5,,-,96,,1030.7,1.1,4:56 AM,,9.7,Calm,Calm,0,11:50,11,13/06/2015
13/06/2015 12:50,Clear,0,,-,96,,1031.4,0.5,5:56 AM,,6.4,Calm,Calm,0,12:50,12,13/06/2015
13/06/2015 13:50,Clear,1,,-,100,,1030.4,1,6:18 AM,,11.3,Calm,Calm,0,13:50,13,13/06/2015
13/06/2015 14:50,Clear,2.2,,-,97,,1032,2.7,6:56 AM,,11.3,Calm,Calm,0,14:50,14,13/06/2015
13/06/2015 15:50,Clear,2.7,,-,73,,1032.3,7.2,7:56 AM,,16.1,West,5.6,270,15:50,15,13/06/2015
13/06/2015 16:50,Clear,2.7,,-,68,,1032.8,8.3,8:56 AM,,16.1,NW,11.1,320,16:50,16,13/06/2015
13/06/2015 17:50,Clear,2.7,,-,61,,1032.9,10,9:56 AM,,16.1,NW,5.6,320,17:50,17,13/06/2015
13/06/2015 18:50,Clear,2.2,,-,49,,1032.6,12.7,10:56 AM,,16.1,Variable,7.4,0,18:50,18,13/06/2015
13/06/2015 19:50,Clear,0.5,,-,42,,1032.1,13.3,11:56 AM,,16.1,Variable,9.3,0,19:50,19,13/06/2015
13/06/2015 20:50,Clear,1.6,,-,40,,1031.4,15,12:56 PM,,16.1,WNW,13,300,20:50,20,13/06/2015
13/06/2015 21:50,Clear,1.1,,-,38,,1030.9,15.5,1:56 PM,,16.1,WNW,14.8,290,21:50,21,13/06/2015
13/06/2015 22:50,Clear,1.1,,-,38,,1030.3,15.5,2:56 PM,,16.1,WNW,11.1,290,22:50,22,13/06/2015
13/06/2015 23:50,Clear,-0.5,,-,32,,1029.2,16.1,3:56 PM,,16.1,North,9.3,350,23:50,23,13/06/2015
14/06/2015 00:50,Clear,-2.7,,-,27,,1028.7,16.6,4:56 PM,,16.1,Calm,Calm,0,00:50,0,14/06/2015
14/06/2015 01:50,Clear,-3.3,,-,25,,1028.2,17.2,5:56 PM,,16.1,Calm,Calm,0,01:50,1,14/06/2015
14/06/2015 02:50,Clear,-2.7,,-,27,,1027.8,16.6,6:56 PM,,16.1,Calm,Calm,0,02:50,2,14/06/2015
14/06/2015 03:50,Clear,3.3,,-,51,,1027.3,13.3,7:56 PM,,16.1,Calm,Calm,0,03:50,3,14/06/2015
14/06/2015 04:50,Clear,3.8,,-,71,,1027.3,8.8,8:56 PM,,16.1,NNE,5.6,30,04:50,4,14/06/2015
14/06/2015 05:50,Clear,3.8,,-,76,,1027.5,7.7,9:56 PM,,16.1,East,7.4,80,05:50,5,14/06/2015
14/06/2015 06:50,Clear,2.2,,-,66,,1027.1,8.3,10:56 PM,,16.1,East,7.4,90,06:50,6,14/06/2015
14/06/2015 07:50,Clear,2.7,,-,68,,1026.9,8.3,11:56 PM,,16.1,East,9.3,90,07:50,7,14/06/2015
14/06/2015 08:50,Clear,3.3,,-,80,,1026.7,6.6,12:56 AM,,16.1,ESE,7.4,110,08:50,8,14/06/2015
14/06/2015 09:50,Clear,2.7,,-,76,,1026,6.6,1:56 AM,,16.1,East,7.4,90,09:50,9,14/06/2015
14/06/2015 10:50,Clear,2.2,,-,74,,1025.8,6.6,2:56 AM,,16.1,Calm,Calm,0,10:50,10,14/06/2015
14/06/2015 11:50,Clear,1.6,,-,71,,1025.8,6.6,3:56 AM,,16.1,East,7.4,90,11:50,11,14/06/2015
14/06/2015 12:50,Clear,1.1,,-,68,,1025.9,6.6,4:56 AM,,16.1,East,9.3,90,12:50,12,14/06/2015
14/06/2015 13:50,Clear,1.6,,-,66,,1025.6,7.7,5:56 AM,,16.1,East,9.3,80,13:50,13,14/06/2015
14/06/2015 14:50,Clear,2.7,,-,68,,1025.8,8.3,6:56 AM,,16.1,East,5.6,90,14:50,14,14/06/2015
14/06/2015 15:50,Clear,2.7,,-,56,,1025.5,11.1,7:56 AM,,16.1,East,7.4,90,15:50,15,14/06/2015
14/06/2015 16:50,Clear,3.8,,-,49,,1025.2,14.4,8:56 AM,,16.1,SSE,7.4,160,16:50,16,14/06/2015
14/06/2015 17:50,Clear,3.3,,-,38,,1024.7,17.7,9:56 AM,,16.1,South,16.7,190,17:50,17,14/06/2015
14/06/2015 18:50,Clear,3.8,,-,41,,1024.3,17.2,10:56 AM,,16.1,South,18.5,170,18:50,18,14/06/2015
14/06/2015 19:50,Clear,5,,31.5,40,,1023.8,18.8,11:56 AM,,16.1,SSE,24.1,150,19:50,19,14/06/2015
14/06/2015 20:50,Clear,6.6,,33.3,39,,1022.9,21.1,12:56 PM,,16.1,South,20.4,190,20:50,20,14/06/2015
14/06/2015 21:50,Clear,7.2,,-,38,,1022.1,22.2,1:56 PM,,16.1,South,14.8,190,21:50,21,14/06/2015
14/06/2015 22:50,Scattered Clouds,7.7,,-,39,,1021.5,22.2,2:56 PM,,16.1,South,14.8,170,22:50,22,14/06/2015
14/06/2015 23:50,Scattered Clouds,7.7,,-,44,,1021.2,20.5,3:56 PM,,16.1,South,14.8,190,23:50,23,14/06/2015
15/06/2015 00:50,Mostly Cloudy,8.8,,-,45,,1020.7,21.1,4:56 PM,,16.1,South,13,180,00:50,0,15/06/2015
