Timestamp,Conditions,DateUTC<br />,Timestamp,Dew PointC,Events,Gust SpeedKm/h,Humidity,Precipitationmm,Sea Level PressurehPa,TemperatureC,TimeBST,TimeGMT,VisibilityKm,Wind Direction,Wind SpeedKm/h,WindDirDegrees,Time,,
06/06/2015 21:50,Scattered Clouds,2015-06-06 20:50:00<br />,06/06/2015 21:50,7,,-,82,,1029,10,9:50 PM,,10,West,16.7,280,21:50,,
06/06/2015 22:20,Mostly Cloudy,2015-06-06 21:20:00<br />,06/06/2015 22:20,7,,-,82,,1029,10,10:20 PM,,10,West,16.7,280,22:20,,
06/06/2015 22:50,Scattered Clouds,2015-06-06 21:50:00<br />,06/06/2015 22:50,7,,-,82,,1029,10,10:50 PM,,10,West,13,270,22:50,,
06/06/2015 23:20,Scattered Clouds,2015-06-06 22:20:00<br />,06/06/2015 23:20,8,,-,87,,1029,10,11:20 PM,,10,West,13,270,23:20,,
06/06/2015 23:50,Mostly Cloudy,2015-06-06 22:50:00<br />,06/06/2015 23:50,8,,-,87,,1030,10,11:50 PM,,10,West,11.1,270,23:50,,
07/06/2015 00:20,Mostly Cloudy,2015-06-06 23:20:00<br />,07/06/2015 00:20,8,,-,93,,1030,9,12:20 AM,,10,West,13,260,00:20,,
07/06/2015 00:50,Partly Cloudy,2015-06-06 23:50:00<br />,07/06/2015 00:50,8,,-,93,,1030,9,12:50 AM,,10,West,13,270,00:50,,
07/06/2015 01:20,Mostly Cloudy,2015-06-07 00:20:00<br />,07/06/2015 01:20,8,,-,87,,1030,10,1:20 AM,,10,West,13,260,01:20,,
07/06/2015 01:50,Mostly Cloudy,2015-06-07 00:50:00<br />,07/06/2015 01:50,8,,-,87,,1030,10,1:50 AM,,10,West,13,260,01:50,,
07/06/2015 02:20,Mostly Cloudy,2015-06-07 01:20:00<br />,07/06/2015 02:20,8,,-,87,,1030,10,2:20 AM,,10,West,11.1,270,02:20,,
07/06/2015 02:50,Mostly Cloudy,2015-06-07 01:50:00<br />,07/06/2015 02:50,8,,-,93,,1030,9,2:50 AM,,10,West,11.1,270,02:50,,
07/06/2015 03:20,Scattered Clouds,2015-06-07 02:20:00<br />,07/06/2015 03:20,7,,-,93,,1030,8,3:20 AM,,10,WNW,9.3,300,03:20,,
07/06/2015 03:50,Partly Cloudy,2015-06-07 02:50:00<br />,07/06/2015 03:50,8,,-,100,,1030,8,3:50 AM,,10,NW,9.3,310,03:50,,
07/06/2015 04:20,Unknown,2015-06-07 03:20:00<br />,07/06/2015 04:20,8,,-,100,,1031,8,4:20 AM,,10,NW,9.3,310,04:20,,
07/06/2015 04:50,Unknown,2015-06-07 03:50:00<br />,07/06/2015 04:50,7,,-,93,,1031,8,4:50 AM,,10,NW,9.3,320,04:50,,
07/06/2015 05:20,Unknown,2015-06-07 04:20:00<br />,07/06/2015 05:20,7,,-,93,,1031,8,5:20 AM,,10,NW,7.4,320,05:20,,
07/06/2015 05:50,Partly Cloudy,2015-06-07 04:50:00<br />,07/06/2015 05:50,7,,-,93,,1031,8,5:50 AM,,10,NNW,9.3,330,05:50,,
07/06/2015 06:20,Clear,2015-06-07 05:20:00<br />,07/06/2015 06:20,8,,-,100,,1031,8,6:20 AM,,-9999,North,11.1,350,06:20,,
07/06/2015 06:50,Clear,2015-06-07 05:50:00<br />,07/06/2015 06:50,8,,-,93,,1032,9,6:50 AM,,-9999,North,9.3,350,06:50,,
07/06/2015 07:20,Clear,2015-06-07 06:20:00<br />,07/06/2015 07:20,9,,-,94,,1032,10,7:20 AM,,-9999,North,11.1,360,07:20,,
07/06/2015 07:50,Partly Cloudy,2015-06-07 06:50:00<br />,07/06/2015 07:50,9,,-,88,,1032,11,7:50 AM,,10,North,5.6,350,07:50,,
07/06/2015 08:20,Partly Cloudy,2015-06-07 07:20:00<br />,07/06/2015 08:20,8,,-,77,,1032,12,8:20 AM,,10,North,11.1,350,08:20,,
07/06/2015 08:50,Partly Cloudy,2015-06-07 07:50:00<br />,07/06/2015 08:50,9,,-,77,,1032,13,8:50 AM,,10,NNE,9.3,20,08:50,,
07/06/2015 09:20,Partly Cloudy,2015-06-07 08:20:00<br />,07/06/2015 09:20,8,,-,72,,1033,13,9:20 AM,,10,NNE,7.4,30,09:20,,
07/06/2015 09:50,Partly Cloudy,2015-06-07 08:50:00<br />,07/06/2015 09:50,8,,-,67,,1033,14,9:50 AM,,10,Variable,5.6,0,09:50,,
07/06/2015 10:20,Partly Cloudy,2015-06-07 09:20:00<br />,07/06/2015 10:20,9,,-,72,,1033,14,10:20 AM,,10,WSW,13,240,10:20,,
07/06/2015 10:50,Scattered Clouds,2015-06-07 09:50:00<br />,07/06/2015 10:50,9,,-,77,,1033,13,10:50 AM,,10,WSW,14.8,240,10:50,,
07/06/2015 11:20,Scattered Clouds,2015-06-07 10:20:00<br />,07/06/2015 11:20,10,,-,77,,1033,14,11:20 AM,,10,SW,14.8,230,11:20,,
07/06/2015 11:50,Scattered Clouds,2015-06-07 10:50:00<br />,07/06/2015 11:50,9,,-,77,,1033,13,11:50 AM,,10,WSW,18.5,240,11:50,,
07/06/2015 12:20,Scattered Clouds,2015-06-07 11:20:00<br />,07/06/2015 12:20,9,,-,72,,1033,14,12:20 PM,,10,SW,16.7,230,12:20,,
07/06/2015 12:50,Partly Cloudy,2015-06-07 11:50:00<br />,07/06/2015 12:50,10,,-,72,,1033,15,12:50 PM,,10,WSW,16.7,240,12:50,,
07/06/2015 13:20,Partly Cloudy,2015-06-07 12:20:00<br />,07/06/2015 13:20,10,,-,77,,1033,14,1:20 PM,,10,SW,18.5,230,13:20,,
07/06/2015 13:50,Partly Cloudy,2015-06-07 12:50:00<br />,07/06/2015 13:50,10,,-,72,,1033,15,1:50 PM,,10,SW,18.5,230,13:50,,
07/06/2015 14:20,Partly Cloudy,2015-06-07 13:20:00<br />,07/06/2015 14:20,10,,-,72,,1033,15,2:20 PM,,10,WSW,20.4,240,14:20,,
07/06/2015 14:50,Partly Cloudy,2015-06-07 13:50:00<br />,07/06/2015 14:50,10,,-,72,,1033,15,2:50 PM,,10,SW,20.4,230,14:50,,
07/06/2015 15:20,Partly Cloudy,2015-06-07 14:20:00<br />,07/06/2015 15:20,10,,-,72,,1033,15,3:20 PM,,10,WSW,18.5,240,15:20,,
07/06/2015 15:50,Partly Cloudy,2015-06-07 14:50:00<br />,07/06/2015 15:50,10,,-,72,,1032,15,3:50 PM,,10,WSW,18.5,240,15:50,,
07/06/2015 16:20,Partly Cloudy,2015-06-07 15:20:00<br />,07/06/2015 16:20,10,,-,68,,1032,16,4:20 PM,,10,SW,18.5,230,16:20,,
07/06/2015 16:50,Partly Cloudy,2015-06-07 15:50:00<br />,07/06/2015 16:50,10,,-,72,,1032,15,4:50 PM,,10,WSW,20.4,250,16:50,,
07/06/2015 17:20,Partly Cloudy,2015-06-07 16:20:00<br />,07/06/2015 17:20,10,,-,68,,1032,16,5:20 PM,,10,WSW,16.7,240,17:20,,
07/06/2015 17:50,Unknown,2015-06-07 16:50:00<br />,07/06/2015 17:50,10,,-,68,,1032,16,5:50 PM,,10,SSW,14.8,200,17:50,,
07/06/2015 18:20,Clear,2015-06-07 17:20:00<br />,07/06/2015 18:20,10,,-,68,,1032,16,6:20 PM,,-9999,South,13,180,18:20,,
07/06/2015 18:50,Clear,2015-06-07 17:50:00<br />,07/06/2015 18:50,9,,-,59,,1032,17,6:50 PM,,-9999,South,11.1,190,18:50,,
07/06/2015 19:20,Unknown,2015-06-07 18:20:00<br />,07/06/2015 19:20,8,,-,59,,1032,16,7:20 PM,,10,South,7.4,190,19:20,,
07/06/2015 19:50,Clear,2015-06-07 18:50:00<br />,07/06/2015 19:50,8,,-,59,,1032,16,7:50 PM,,-9999,Variable,3.7,0,19:50,,
07/06/2015 20:20,Clear,2015-06-07 19:20:00<br />,07/06/2015 20:20,8,,-,59,,1032,16,8:20 PM,,-9999,SSE,5.6,160,20:20,,
07/06/2015 20:50,Clear,2015-06-07 19:50:00<br />,07/06/2015 20:50,8,,-,63,,1032,15,8:50 PM,,-9999,South,3.7,170,20:50,,
07/06/2015 21:20,Clear,2015-06-07 20:20:00<br />,07/06/2015 21:20,8,,-,63,,1032,15,9:20 PM,,-9999,SW,3.7,230,21:20,,
07/06/2015 21:50,Clear,2015-06-07 20:50:00<br />,07/06/2015 21:50,8,,-,67,,1033,14,9:50 PM,,-9999,North,7.4,360,21:50,,
07/06/2015 22:20,Clear,2015-06-07 21:20:00<br />,07/06/2015 22:20,7,,-,67,,1033,13,10:20 PM,,-9999,NE,20.4,40,22:20,,
07/06/2015 22:50,Clear,2015-06-07 21:50:00<br />,07/06/2015 22:50,6,,-,63,,1034,13,10:50 PM,,-9999,NE,22.2,40,22:50,,
07/06/2015 23:20,Unknown,2015-06-07 22:20:00<br />,07/06/2015 23:20,5,,-,62,,1034,12,11:20 PM,,10,NNE,20.4,30,23:20,,
07/06/2015 23:50,Unknown,2015-06-07 22:50:00<br />,07/06/2015 23:50,4,,-,62,,1034,11,11:50 PM,,10,NNE,16.7,20,23:50,,
08/06/2015 00:20,Unknown,2015-06-07 23:20:00<br />,08/06/2015 00:20,4,,-,62,,1034,11,12:20 AM,,10,NNE,18.5,20,00:20,,
08/06/2015 00:50,Clear,2015-06-07 23:50:00<br />,08/06/2015 00:50,4,,-,66,,1034,10,12:50 AM,,-9999,NNE,18.5,20,00:50,,
08/06/2015 01:20,Unknown,2015-06-08 00:20:00<br />,08/06/2015 01:20,4,,-,66,,1035,10,1:20 AM,,10,NNE,18.5,20,01:20,,
08/06/2015 01:50,Unknown,2015-06-08 00:50:00<br />,08/06/2015 01:50,3,,-,62,,1035,10,1:50 AM,,10,NNE,16.7,20,01:50,,
08/06/2015 02:20,Unknown,2015-06-08 01:20:00<br />,08/06/2015 02:20,3,,-,66,,1035,9,2:20 AM,,10,NNE,14.8,30,02:20,,
08/06/2015 02:50,Clear,2015-06-08 01:50:00<br />,08/06/2015 02:50,3,,-,71,,1035,8,2:50 AM,,-9999,NNE,18.5,20,02:50,,
08/06/2015 03:20,Clear,2015-06-08 02:20:00<br />,08/06/2015 03:20,3,,-,71,,1034,8,3:20 AM,,-9999,North,18.5,10,03:20,,
08/06/2015 03:50,Unknown,2015-06-08 02:50:00<br />,08/06/2015 03:50,3,,-,66,,1034,9,3:50 AM,,10,NNE,18.5,20,03:50,,
08/06/2015 04:20,Unknown,2015-06-08 03:20:00<br />,08/06/2015 04:20,3,,-,71,,1034,8,4:20 AM,,10,NNE,18.5,20,04:20,,
08/06/2015 04:50,Clear,2015-06-08 03:50:00<br />,08/06/2015 04:50,3,,-,71,,1034,8,4:50 AM,,-9999,NNE,16.7,20,04:50,,
08/06/2015 05:20,Unknown,2015-06-08 04:20:00<br />,08/06/2015 05:20,3,,-,71,,1034,8,5:20 AM,,10,North,14.8,10,05:20,,
08/06/2015 05:50,Clear,2015-06-08 04:50:00<br />,08/06/2015 05:50,3,,-,66,,1034,9,5:50 AM,,-9999,NNE,7.4,20,05:50,,
08/06/2015 06:20,Clear,2015-06-08 05:20:00<br />,08/06/2015 06:20,3,,-,66,,1035,9,6:20 AM,,-9999,Variable,1.9,0,06:20,,
08/06/2015 06:50,Clear,2015-06-08 05:50:00<br />,08/06/2015 06:50,4,,-,66,,1035,10,6:50 AM,,-9999,Calm,Calm,0,06:50,,
08/06/2015 07:20,Unknown,2015-06-08 06:20:00<br />,08/06/2015 07:20,4,,-,62,,1035,11,7:20 AM,,10,Variable,3.7,0,07:20,,
08/06/2015 07:50,Unknown,2015-06-08 06:50:00<br />,08/06/2015 07:50,5,,-,62,,1035,12,7:50 AM,,10,Variable,5.6,0,07:50,,
08/06/2015 08:20,Unknown,2015-06-08 07:20:00<br />,08/06/2015 08:20,5,,-,58,,1035,13,8:20 AM,,10,Variable,5.6,0,08:20,,
08/06/2015 08:50,Unknown,2015-06-08 07:50:00<br />,08/06/2015 08:50,5,,-,55,,1035,14,8:50 AM,,10,NNE,9.3,30,08:50,,
08/06/2015 09:20,Partly Cloudy,2015-06-08 08:20:00<br />,08/06/2015 09:20,5,,-,55,,1035,14,9:20 AM,,10,NE,14.8,50,09:20,,
08/06/2015 09:50,Partly Cloudy,2015-06-08 08:50:00<br />,08/06/2015 09:50,5,,-,55,,1035,14,9:50 AM,,10,NE,16.7,50,09:50,,
08/06/2015 10:20,Partly Cloudy,2015-06-08 09:20:00<br />,08/06/2015 10:20,5,,-,55,,1035,14,10:20 AM,,10,NE,18.5,50,10:20,,
08/06/2015 10:50,Partly Cloudy,2015-06-08 09:50:00<br />,08/06/2015 10:50,4,,-,51,,1035,14,10:50 AM,,10,NE,13,40,10:50,,
08/06/2015 11:20,Partly Cloudy,2015-06-08 10:20:00<br />,08/06/2015 11:20,5,,-,48,,1035,16,11:20 AM,,10,NNE,13,20,11:20,,
08/06/2015 11:50,Partly Cloudy,2015-06-08 10:50:00<br />,08/06/2015 11:50,6,,-,52,,1035,16,11:50 AM,,10,NE,14.8,50,11:50,,
08/06/2015 12:20,Scattered Clouds,2015-06-08 11:20:00<br />,08/06/2015 12:20,5,,-,51,,1034,15,12:20 PM,,10,NNE,18.5,20,12:20,,
08/06/2015 12:50,Scattered Clouds,2015-06-08 11:50:00<br />,08/06/2015 12:50,5,,-,51,,1034,15,12:50 PM,,10,NNE,13,20,12:50,,
08/06/2015 13:20,Scattered Clouds,2015-06-08 12:20:00<br />,08/06/2015 13:20,5,,-,51,,1034,15,1:20 PM,,10,NNE,13,20,13:20,,
08/06/2015 13:50,Scattered Clouds,2015-06-08 12:50:00<br />,08/06/2015 13:50,5,,-,48,,1034,16,1:50 PM,,10,NNE,7.4,20,13:50,,
08/06/2015 14:20,Scattered Clouds,2015-06-08 13:20:00<br />,08/06/2015 14:20,8,,-,63,,1034,15,2:20 PM,,10,WSW,9.3,240,14:20,,
08/06/2015 14:50,Clear,2015-06-08 13:50:00<br />,08/06/2015 14:50,8,,-,67,,1033,14,2:50 PM,,-9999,SW,13,230,14:50,,
08/06/2015 15:20,Clear,2015-06-08 14:20:00<br />,08/06/2015 15:20,8,,-,63,,1033,15,3:20 PM,,-9999,SSW,7.4,210,15:20,,
08/06/2015 15:50,Clear,2015-06-08 14:50:00<br />,08/06/2015 15:50,8,,-,59,,1033,16,3:50 PM,,-9999,SW,9.3,230,15:50,,
08/06/2015 16:20,Clear,2015-06-08 15:20:00<br />,08/06/2015 16:20,7,,-,55,,1033,16,4:20 PM,,-9999,SW,7.4,230,16:20,,
08/06/2015 16:50,Scattered Clouds,2015-06-08 15:50:00<br />,08/06/2015 16:50,7,,-,55,,1032,16,4:50 PM,,10,West,9.3,260,16:50,,
08/06/2015 17:20,Partly Cloudy,2015-06-08 16:20:00<br />,08/06/2015 17:20,6,,-,52,,1032,16,5:20 PM,,10,SSW,11.1,200,17:20,,
08/06/2015 17:50,Unknown,2015-06-08 16:50:00<br />,08/06/2015 17:50,7,,-,55,,1032,16,5:50 PM,,10,WSW,9.3,240,17:50,,
08/06/2015 18:20,Clear,2015-06-08 17:20:00<br />,08/06/2015 18:20,7,,-,55,,1032,16,6:20 PM,,-9999,SW,9.3,230,18:20,,
08/06/2015 18:50,Clear,2015-06-08 17:50:00<br />,08/06/2015 18:50,8,,-,67,,1032,14,6:50 PM,,-9999,West,7.4,280,18:50,,
08/06/2015 19:20,Clear,2015-06-08 18:20:00<br />,08/06/2015 19:20,6,,-,59,,1032,14,7:20 PM,,-9999,WNW,7.4,300,19:20,,
08/06/2015 19:50,Partly Cloudy,2015-06-08 18:50:00<br />,08/06/2015 19:50,7,,-,55,,1032,16,7:50 PM,,10,NNE,7.4,20,19:50,,
08/06/2015 20:20,Clear,2015-06-08 19:20:00<br />,08/06/2015 20:20,5,,-,55,,1032,14,8:20 PM,,-9999,NNE,9.3,20,20:20,,
08/06/2015 20:50,Clear,2015-06-08 19:50:00<br />,08/06/2015 20:50,5,,-,55,,1032,14,8:50 PM,,-9999,NNE,11.1,20,20:50,,
08/06/2015 21:20,Clear,2015-06-08 20:20:00<br />,08/06/2015 21:20,6,,-,59,,1032,14,9:20 PM,,-9999,NNE,20.4,30,21:20,,
08/06/2015 21:50,Unknown,2015-06-08 20:50:00<br />,08/06/2015 21:50,6,,-,63,,1033,13,9:50 PM,,10,NNE,18.5,30,21:50,,
08/06/2015 22:20,Unknown,2015-06-08 21:20:00<br />,08/06/2015 22:20,7,,-,67,,1033,13,10:20 PM,,10,NNE,20.4,30,22:20,,
08/06/2015 22:50,Partly Cloudy,2015-06-08 21:50:00<br />,08/06/2015 22:50,7,,-,72,,1033,12,10:50 PM,,10,NNE,22.2,30,22:50,,
08/06/2015 23:20,Light Rain,2015-06-08 22:20:00<br />,08/06/2015 23:20,8,Rain,-,77,,1034,12,11:20 PM,,10,ENE,20.4,60,23:20,,
08/06/2015 23:50,Light Rain,2015-06-08 22:50:00<br />,08/06/2015 23:50,9,Rain,-,88,,1034,11,11:50 PM,,10,NE,18.5,40,23:50,,
09/06/2015 00:20,Clear,2015-06-08 23:20:00<br />,09/06/2015 00:20,8,,-,82,,1034,11,12:20 AM,,-9999,NE,18.5,40,00:20,,
09/06/2015 00:50,Clear,2015-06-08 23:50:00<br />,09/06/2015 00:50,8,,-,82,,1034,11,12:50 AM,,-9999,NE,14.8,40,00:50,,
09/06/2015 01:20,Unknown,2015-06-09 00:20:00<br />,09/06/2015 01:20,6,,-,71,,1034,11,1:20 AM,,10,NE,14.8,40,01:20,,
09/06/2015 01:50,Unknown,2015-06-09 00:50:00<br />,09/06/2015 01:50,7,,-,76,,1034,11,1:50 AM,,10,NE,16.7,40,01:50,,
09/06/2015 02:20,Clear,2015-06-09 01:20:00<br />,09/06/2015 02:20,7,,-,82,,1034,10,2:20 AM,,-9999,NNE,18.5,30,02:20,,
09/06/2015 02:50,Unknown,2015-06-09 01:50:00<br />,09/06/2015 02:50,6,,-,76,,1034,10,2:50 AM,,10,NE,20.4,40,02:50,,
09/06/2015 03:20,Clear,2015-06-09 02:20:00<br />,09/06/2015 03:20,6,,-,82,,1034,9,3:20 AM,,-9999,NE,18.5,50,03:20,,
09/06/2015 03:50,Clear,2015-06-09 02:50:00<br />,09/06/2015 03:50,5,,-,76,,1034,9,3:50 AM,,-9999,NE,20.4,40,03:50,,
09/06/2015 04:20,Clear,2015-06-09 03:20:00<br />,09/06/2015 04:20,5,,-,81,,1034,8,4:20 AM,,-9999,NE,22.2,50,04:20,,
09/06/2015 04:50,Unknown,2015-06-09 03:50:00<br />,09/06/2015 04:50,5,,-,81,,1034,8,4:50 AM,,10,NNE,16.7,30,04:50,,
09/06/2015 05:20,Unknown,2015-06-09 04:20:00<br />,09/06/2015 05:20,5,,-,81,,1034,8,5:20 AM,,10,NE,20.4,40,05:20,,
09/06/2015 05:50,Partly Cloudy,2015-06-09 04:50:00<br />,09/06/2015 05:50,5,,-,81,,1034,8,5:50 AM,,10,NE,20.4,40,05:50,,
09/06/2015 06:20,Partly Cloudy,2015-06-09 05:20:00<br />,09/06/2015 06:20,5,,-,81,,1034,8,6:20 AM,,10,NE,22.2,40,06:20,,
09/06/2015 06:50,Partly Cloudy,2015-06-09 05:50:00<br />,09/06/2015 06:50,5,,-,76,,1034,9,6:50 AM,,10,NE,22.2,40,06:50,,
09/06/2015 07:20,Partly Cloudy,2015-06-09 06:20:00<br />,09/06/2015 07:20,5,,-,76,,1034,9,7:20 AM,,10,NE,22.2,50,07:20,,
09/06/2015 07:50,Partly Cloudy,2015-06-09 06:50:00<br />,09/06/2015 07:50,5,,-,71,,1034,10,7:50 AM,,10,ENE,22.2,60,07:50,,
09/06/2015 08:20,Partly Cloudy,2015-06-09 07:20:00<br />,09/06/2015 08:20,5,,-,71,,1035,10,8:20 AM,,10,NE,24.1,50,08:20,,
09/06/2015 08:50,Partly Cloudy,2015-06-09 07:50:00<br />,09/06/2015 08:50,5,,-,67,,1035,11,8:50 AM,,10,NE,20.4,40,08:50,,
09/06/2015 09:20,Mostly Cloudy,2015-06-09 08:20:00<br />,09/06/2015 09:20,5,,-,67,,1035,11,9:20 AM,,10,ENE,22.2,60,09:20,,
09/06/2015 09:50,Scattered Clouds,2015-06-09 08:50:00<br />,09/06/2015 09:50,6,,-,67,,1035,12,9:50 AM,,10,NE,22.2,50,09:50,,
09/06/2015 10:20,Scattered Clouds,2015-06-09 09:20:00<br />,09/06/2015 10:20,4,,-,62,,1034,11,10:20 AM,,10,NE,24.1,40,10:20,,
09/06/2015 10:50,Scattered Clouds,2015-06-09 09:50:00<br />,09/06/2015 10:50,4,,-,58,,1034,12,10:50 AM,,10,NE,24.1,40,10:50,,
09/06/2015 11:20,Scattered Clouds,2015-06-09 10:20:00<br />,09/06/2015 11:20,5,,-,58,,1034,13,11:20 AM,,10,NE,22.2,50,11:20,,
09/06/2015 11:50,Scattered Clouds,2015-06-09 10:50:00<br />,09/06/2015 11:50,5,,-,55,,1034,14,11:50 AM,,10,NE,20.4,40,11:50,,
09/06/2015 12:20,Scattered Clouds,2015-06-09 11:20:00<br />,09/06/2015 12:20,4,,-,54,,1034,13,12:20 PM,,10,ENE,22.2,60,12:20,,
09/06/2015 12:50,Scattered Clouds,2015-06-09 11:50:00<br />,09/06/2015 12:50,5,,-,58,,1034,13,12:50 PM,,10,NE,20.4,40,12:50,,
09/06/2015 13:20,Scattered Clouds,2015-06-09 12:20:00<br />,09/06/2015 13:20,4,,-,54,,1034,13,1:20 PM,,10,NE,22.2,40,13:20,,
09/06/2015 13:50,Mostly Cloudy,2015-06-09 12:50:00<br />,09/06/2015 13:50,4,,-,51,,1033,14,1:50 PM,,10,ENE,22.2,60,13:50,,
09/06/2015 14:20,Scattered Clouds,2015-06-09 13:20:00<br />,09/06/2015 14:20,4,,-,51,,1033,14,2:20 PM,,10,NE,18.5,50,14:20,,
09/06/2015 14:50,Scattered Clouds,2015-06-09 13:50:00<br />,09/06/2015 14:50,4,,-,51,,1033,14,2:50 PM,,10,NE,24.1,50,14:50,,
09/06/2015 15:20,Partly Cloudy,2015-06-09 14:20:00<br />,09/06/2015 15:20,5,,-,51,,1033,15,3:20 PM,,10,NE,22.2,50,15:20,,
09/06/2015 15:50,Partly Cloudy,2015-06-09 14:50:00<br />,09/06/2015 15:50,5,,-,51,,1032,15,3:50 PM,,10,ENE,18.5,60,15:50,,
09/06/2015 16:20,Partly Cloudy,2015-06-09 15:20:00<br />,09/06/2015 16:20,4,,40.7,51,,1032,14,4:20 PM,,10,ENE,22.2,60,16:20,,
09/06/2015 16:50,Scattered Clouds,2015-06-09 15:50:00<br />,09/06/2015 16:50,4,,-,48,,1032,15,4:50 PM,,10,ENE,25.9,60,16:50,,
09/06/2015 17:20,Scattered Clouds,2015-06-09 16:20:00<br />,09/06/2015 17:20,3,,-,45,,1032,15,5:20 PM,,10,ENE,24.1,60,17:20,,
09/06/2015 17:50,Partly Cloudy,2015-06-09 16:50:00<br />,09/06/2015 17:50,4,,-,48,,1032,15,5:50 PM,,10,ENE,24.1,60,17:50,,
09/06/2015 18:20,Partly Cloudy,2015-06-09 17:20:00<br />,09/06/2015 18:20,4,,-,48,,1031,15,6:20 PM,,10,NE,24.1,50,18:20,,
09/06/2015 18:50,Clear,2015-06-09 17:50:00<br />,09/06/2015 18:50,4,,-,48,,1031,15,6:50 PM,,-9999,NE,22.2,50,18:50,,
09/06/2015 19:20,Clear,2015-06-09 18:20:00<br />,09/06/2015 19:20,3,,-,45,,1031,15,7:20 PM,,-9999,NE,18.5,50,19:20,,
09/06/2015 19:50,Clear,2015-06-09 18:50:00<br />,09/06/2015 19:50,3,,-,48,,1031,14,7:50 PM,,-9999,NE,22.2,40,19:50,,
09/06/2015 20:20,Clear,2015-06-09 19:20:00<br />,09/06/2015 20:20,4,,-,51,,1031,14,8:20 PM,,-9999,NE,24.1,50,20:20,,
09/06/2015 20:50,Clear,2015-06-09 19:50:00<br />,09/06/2015 20:50,3,,-,51,,1031,13,8:50 PM,,-9999,NE,16.7,40,20:50,,
09/06/2015 21:20,Clear,2015-06-09 20:20:00<br />,09/06/2015 21:20,3,,-,51,,1031,13,9:20 PM,,-9999,NE,22.2,50,21:20,,
09/06/2015 21:50,Clear,2015-06-09 20:50:00<br />,09/06/2015 21:50,4,,-,58,,1032,12,9:50 PM,,-9999,NE,14.8,50,21:50,,
09/06/2015 22:20,Unknown,2015-06-09 21:20:00<br />,09/06/2015 22:20,4,,-,62,,1032,11,10:20 PM,,10,NE,16.7,50,22:20,,
09/06/2015 22:50,Clear,2015-06-09 21:50:00<br />,09/06/2015 22:50,4,,-,62,,1032,11,10:50 PM,,-9999,NE,18.5,50,22:50,,
09/06/2015 23:20,Unknown,2015-06-09 22:20:00<br />,09/06/2015 23:20,4,,-,62,,1032,11,11:20 PM,,10,NE,16.7,50,23:20,,
09/06/2015 23:50,Clear,2015-06-09 22:50:00<br />,09/06/2015 23:50,4,,-,66,,1032,10,11:50 PM,,-9999,ENE,16.7,60,23:50,,
10/06/2015 00:20,Clear,2015-06-09 23:20:00<br />,10/06/2015 00:20,5,,-,71,,1032,10,12:20 AM,,-9999,ENE,16.7,70,00:20,,
10/06/2015 00:50,Clear,2015-06-09 23:50:00<br />,10/06/2015 00:50,5,,-,76,,1032,9,12:50 AM,,-9999,ENE,20.4,70,00:50,,
10/06/2015 01:20,Clear,2015-06-10 00:20:00<br />,10/06/2015 01:20,4,,-,71,,1032,9,1:20 AM,,-9999,ENE,22.2,70,01:20,,
10/06/2015 01:50,Clear,2015-06-10 00:50:00<br />,10/06/2015 01:50,4,,-,71,,1032,9,1:50 AM,,-9999,NE,16.7,50,01:50,,
10/06/2015 02:20,Unknown,2015-06-10 01:20:00<br />,10/06/2015 02:20,4,,-,76,,1032,8,2:20 AM,,10,NE,9.3,40,02:20,,
10/06/2015 02:50,Clear,2015-06-10 01:50:00<br />,10/06/2015 02:50,4,,-,76,,1032,8,2:50 AM,,-9999,NNE,11.1,30,02:50,,
10/06/2015 03:20,Unknown,2015-06-10 02:20:00<br />,10/06/2015 03:20,4,,-,81,,1031,7,3:20 AM,,10,NE,16.7,40,03:20,,
10/06/2015 03:50,Unknown,2015-06-10 02:50:00<br />,10/06/2015 03:50,4,,-,81,,1031,7,3:50 AM,,10,NE,16.7,40,03:50,,
10/06/2015 04:20,Unknown,2015-06-10 03:20:00<br />,10/06/2015 04:20,4,,-,81,,1031,7,4:20 AM,,10,NE,16.7,40,04:20,,
10/06/2015 04:50,Unknown,2015-06-10 03:50:00<br />,10/06/2015 04:50,4,,-,81,,1031,7,4:50 AM,,10,NE,16.7,40,04:50,,
10/06/2015 05:20,Unknown,2015-06-10 04:20:00<br />,10/06/2015 05:20,4,,-,81,,1031,7,5:20 AM,,10,NE,16.7,40,05:20,,
10/06/2015 05:50,Unknown,2015-06-10 04:50:00<br />,10/06/2015 05:50,4,,-,81,,1031,7,5:50 AM,,10,NE,14.8,40,05:50,,
10/06/2015 06:20,Scattered Clouds,2015-06-10 05:20:00<br />,10/06/2015 06:20,4,,-,81,,1030,7,6:20 AM,,10,NE,18.5,50,06:20,,
10/06/2015 06:50,Overcast,2015-06-10 05:50:00<br />,10/06/2015 06:50,5,,-,76,,1030,9,6:50 AM,,10,ENE,20.4,60,06:50,,
10/06/2015 07:20,Mostly Cloudy,2015-06-10 06:20:00<br />,10/06/2015 07:20,5,,-,76,,1030,9,7:20 AM,,10,ENE,18.5,60,07:20,,
10/06/2015 07:50,Mostly Cloudy,2015-06-10 06:50:00<br />,10/06/2015 07:50,5,,-,76,,1030,9,7:50 AM,,10,NE,24.1,50,07:50,,
10/06/2015 08:20,Mostly Cloudy,2015-06-10 07:20:00<br />,10/06/2015 08:20,5,,-,76,,1030,9,8:20 AM,,10,ENE,25.9,60,08:20,,
